# source_cycle=C:\Projects\SiCTransistorModelDriveCycles\sim\research_exports\wltc\wltc_class3_official.csv
# vehicle_config=tesla_model3_premium_long_range_rwd_de_wltp
# peak_phase_current_a=186.280351680
# peak_total_loss_w=434.887844423
# peak_unserved_power_w=0.000000000
# loss_energy_wh=31.110648371
time_s,dc_power_requested_w,dc_power_served_w,unserved_power_w,phase_current_rms_a,phase_current_peak_a,device_current_rms_a,device_current_peak_a,junction_temperature_c,rds_on_device_ohm,conduction_loss_w,switching_loss_w,total_loss_w
1399.000000,-3849.293978,-3849.293978,0.000000,10.107527,14.294201,10.107527,14.294201,25.000000,0.002600000,0.796864,22.986426,23.783290
1400.000000,-4999.436997,-4999.436997,0.000000,13.127587,18.565212,13.127587,18.565212,25.000000,0.002600000,1.344202,29.854614,31.198816
1401.000000,-5586.599403,-5586.599403,0.000000,14.669366,20.745616,14.669366,20.745616,25.000000,0.002600000,1.678484,33.360911,35.039395
1402.000000,-6797.672748,-6797.672748,0.000000,17.849418,25.242889,17.849418,25.242889,25.000000,0.002600000,2.485093,40.592950,43.078044
1403.000000,-10222.721950,-10222.721950,0.000000,26.842957,37.961674,26.842957,37.961674,25.000000,0.002600000,5.620246,61.045958,66.666204
1404.000000,-15747.159016,-15747.159016,0.000000,41.349096,58.476453,41.349096,58.476453,25.000000,0.002600000,13.336033,94.035660,107.371693
1405.000000,-17157.828648,-17157.828648,0.000000,45.053251,63.714919,45.053251,63.714919,25.000000,0.002600000,15.832404,102.459609,118.292013
1406.000000,-12164.995965,-12164.995965,0.000000,31.943006,45.174232,31.943006,45.174232,25.000000,0.002600000,7.958774,72.644432,80.603206
1407.000000,-4677.602590,-4677.602590,0.000000,12.282510,17.370092,12.282510,17.370092,25.000000,0.002600000,1.176708,27.932750,29.109458
1408.000000,998.141049,998.141049,0.000000,2.620932,3.706557,2.620932,3.706557,25.000000,0.002600000,0.053580,5.960494,6.014075
1409.000000,2936.396107,2936.396107,0.000000,7.710427,10.904191,7.710427,10.904191,25.000000,0.002600000,0.463715,17.534969,17.998685
1410.000000,1886.228939,1886.228939,0.000000,4.952885,7.004437,4.952885,7.004437,25.000000,0.002600000,0.191342,11.263796,11.455138
1411.000000,808.230697,808.230697,-0.000000,2.122263,3.001333,2.122263,3.001333,25.000000,0.002600000,0.035131,4.826427,4.861558
1412.000000,161.099386,161.099386,0.000000,0.423017,0.598236,0.423017,0.598236,25.000000,0.002600000,0.001396,0.962020,0.963416
1413.000000,988.588144,988.588144,0.000000,2.595848,3.671083,2.595848,3.671083,25.000000,0.002600000,0.052560,5.903448,5.956008
1414.000000,4761.074657,4761.074657,0.000000,12.501692,17.680063,12.501692,17.680063,25.000000,0.002600000,1.219080,28.431211,29.650291
1415.000000,11193.017619,11193.017619,0.000000,29.390772,41.564829,29.390772,41.564829,25.000000,0.002600000,6.737776,66.840171,73.577948
1416.000000,17970.654376,17970.654376,0.000000,47.187580,66.733315,47.187580,66.733315,25.000000,0.002600000,17.368008,107.313475,124.681483
1417.000000,22074.443064,22074.443064,0.000000,57.963362,81.972572,57.963362,81.972572,25.000000,0.002600000,26.206060,131.819640,158.025700
1418.000000,20834.360868,20834.360868,0.000000,54.707138,77.367576,54.707138,77.367576,25.000000,0.002600000,23.344393,124.414371,147.758764
1419.000000,13306.735291,13306.735291,0.000000,34.941000,49.414036,34.941000,49.414036,25.000000,0.002600000,9.522813,79.462438,88.985251
1420.000000,2839.705051,2839.705051,0.000000,7.456535,10.545132,7.456535,10.545132,25.000000,0.002600000,0.433679,16.957569,17.391249
1421.000000,-4988.988856,-4988.988856,0.000000,13.100152,18.526413,13.100152,18.526413,25.000000,0.002600000,1.338589,29.792222,31.130811
1422.000000,-8763.451436,-8763.451436,0.000000,23.011186,32.542731,23.011186,32.542731,25.000000,0.002600000,4.130214,52.331785,56.462000
1423.000000,-5394.423169,-5394.423169,0.000000,14.164747,20.031977,14.164747,20.031977,25.000000,0.002600000,1.564992,32.213312,33.778304
1424.000000,316.836554,316.836554,0.000000,0.831954,1.176560,0.831954,1.176560,25.000000,0.002600000,0.005399,1.892020,1.897418
1425.000000,7621.369546,7621.369546,0.000000,20.012292,28.301655,20.012292,28.301655,25.000000,0.002600000,3.123836,45.511734,48.635571
1426.000000,16250.378923,16250.378923,0.000000,42.670458,60.345140,42.670458,60.345140,25.000000,0.002600000,14.201990,97.040686,111.242676
1427.000000,19605.333470,19605.333470,0.000000,51.479941,72.803631,51.479941,72.803631,25.000000,0.002600000,20.671438,117.075117,137.746555
1428.000000,12643.301704,12643.301704,0.000000,33.198947,46.950401,33.198947,46.950401,25.000000,0.002600000,8.596927,75.500681,84.097607
1429.000000,3247.445963,3247.445963,0.000000,8.527186,12.059262,8.527186,12.059262,25.000000,0.002600000,0.567161,19.392433,19.959594
1430.000000,-3078.409082,-3078.409082,0.000000,8.083327,11.431550,8.083327,11.431550,25.000000,0.002600000,0.509653,18.383013,18.892666
1431.000000,-8570.337318,-8570.337318,0.000000,22.504104,31.825609,22.504104,31.825609,25.000000,0.002600000,3.950191,51.178586,55.128776
1432.000000,-14032.819820,-14032.819820,0.000000,36.847562,52.110322,36.847562,52.110322,25.000000,0.002600000,10.590394,83.798321,94.388715
1433.000000,-14764.073061,-14764.073061,0.000000,38.767696,54.825802,38.767696,54.825802,25.000000,0.002600000,11.722887,88.165069,99.887956
1434.000000,-12425.463238,-12425.463238,0.000000,32.626944,46.141467,32.626944,46.141467,25.000000,0.002600000,8.303236,74.199838,82.503074
1435.000000,-6100.984190,-6100.984190,0.000000,16.020044,22.655764,16.020044,22.655764,25.000000,0.002600000,2.001806,36.432608,38.434415
1436.000000,-146.287476,-146.287476,0.000000,0.384124,0.543233,0.384124,0.543233,25.000000,0.002600000,0.001151,0.873570,0.874720
1437.000000,4220.624161,4220.624161,0.000000,11.082570,15.673121,11.082570,15.673121,25.000000,0.002600000,0.958022,25.203859,26.161882
1438.000000,5023.939085,5023.939085,0.000000,13.191925,18.656199,13.191925,18.656199,25.000000,0.002600000,1.357410,30.000931,31.358341
1439.000000,3010.824258,3010.824258,0.000000,7.905862,11.180577,7.905862,11.180577,25.000000,0.002600000,0.487521,17.979424,18.466945
1440.000000,263.493592,263.493592,0.000000,0.691885,0.978473,0.691885,0.978473,25.000000,0.002600000,0.003734,1.573477,1.577211
1441.000000,-1802.717199,-1802.717199,0.000000,4.733598,6.694319,4.733598,6.694319,25.000000,0.002600000,0.174774,10.765098,10.939872
1442.000000,-2223.731605,-2223.731605,0.000000,5.839104,8.257739,5.839104,8.257739,25.000000,0.002600000,0.265942,13.279225,13.545167
1443.000000,-759.215485,-759.215485,0.000000,1.993558,2.819317,1.993558,2.819317,25.000000,0.002600000,0.030999,4.533728,4.564727
1444.000000,1036.087364,1036.087364,0.000000,2.720572,3.847469,2.720572,3.847469,25.000000,0.002600000,0.057732,6.187094,6.244826
1445.000000,1769.487401,1769.487401,0.000000,4.646343,6.570922,4.646343,6.570922,25.000000,0.002600000,0.168390,10.566663,10.735053
1446.000000,489.415792,489.415792,0.000000,1.285114,1.817426,1.285114,1.817426,25.000000,0.002600000,0.012882,2.922593,2.935475
1447.000000,-2380.703378,-2380.703378,0.000000,6.251282,8.840648,6.251282,8.840648,25.000000,0.002600000,0.304813,14.216597,14.521410
1448.000000,-5250.330165,-5250.330165,0.000000,13.786386,19.496894,13.786386,19.496894,25.000000,0.002600000,1.482503,31.352847,32.835349
1449.000000,-4614.551141,-4614.551141,0.000000,12.116949,17.135953,12.116949,17.135953,25.000000,0.002600000,1.145199,27.556232,28.701431
1450.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1451.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1452.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1453.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1454.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1455.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1456.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1457.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1458.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1459.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1460.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1461.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1462.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1463.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1464.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1465.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1467.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1468.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1469.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1470.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1471.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1472.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1473.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1474.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1475.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1476.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1477.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1478.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.002600000,0.000000,0.000000,0.000000
1479.000000,877.445829,877.445829,0.000000,2.304009,3.258360,2.304009,3.258360,25.000000,0.002600000,0.041406,5.239751,5.281157
1480.000000,1652.270786,1652.270786,0.000000,4.338554,6.135642,4.338554,6.135642,25.000000,0.002600000,0.146820,9.866692,10.013512
1481.000000,2071.473797,2071.473797,0.000000,5.439303,7.692336,5.439303,7.692336,25.000000,0.002600000,0.230771,12.370003,12.600774
1482.000000,2228.688294,2228.688294,0.000000,5.852119,8.276146,5.852119,8.276146,25.000000,0.002600000,0.267129,13.308824,13.575953
1483.000000,2309.536570,2309.536570,0.000000,6.064411,8.576373,6.064411,8.576373,25.000000,0.002600000,0.286861,13.791618,14.078479
1484.000000,2450.146877,2450.146877,0.000000,6.433628,9.098524,6.433628,9.098524,25.000000,0.002600000,0.322854,14.631286,14.954140
1485.000000,2890.998575,2890.998575,0.000000,7.591222,10.735609,7.591222,10.735609,25.000000,0.002600000,0.449488,17.263873,17.713361
1486.000000,3951.503479,3951.503479,0.000000,10.375910,14.673752,10.375910,14.673752,25.000000,0.002600000,0.839744,23.596780,24.436524
1487.000000,5541.625453,5541.625453,0.000000,14.551273,20.578607,14.551273,20.578607,25.000000,0.002600000,1.651568,33.092344,34.743913
1488.000000,7745.674642,7745.674642,0.000000,20.338694,28.763257,20.338694,28.763257,25.000000,0.002600000,3.226567,46.254034,49.480601
1489.000000,10583.078691,10583.078691,0.000000,27.789187,39.299845,27.789187,39.299845,25.000000,0.002600000,6.023463,63.197863,69.221326
1490.000000,13814.635841,13814.635841,-0.000000,36.274652,51.300104,36.274652,51.300104,25.000000,0.002600000,10.263633,82.495414,92.759047
1491.000000,17045.900388,17045.900388,0.000000,44.759348,63.299278,44.759348,63.299278,25.000000,0.002600000,15.626514,101.791218,117.417733
1492.000000,19521.284733,19521.284733,0.000000,51.259245,72.491520,51.259245,72.491520,25.000000,0.002600000,20.494580,116.573212,137.067791
1493.000000,20819.168204,20819.168204,0.000000,54.667244,77.311158,54.667244,77.311158,25.000000,0.002600000,23.310359,124.323647,147.634006
1494.000000,21498.530181,21498.530181,0.000000,56.451122,79.833942,56.451122,79.833942,25.000000,0.002600000,24.856488,128.380521,153.237009
1495.000000,21129.249526,21129.249526,0.000000,55.481460,78.462633,55.481460,78.462633,25.000000,0.002600000,24.009901,126.175327,150.185227
1496.000000,20240.132650,20240.132650,0.000000,53.146805,75.160933,53.146805,75.160933,25.000000,0.002600000,22.031747,120.865881,142.897627
1497.000000,18936.157825,18936.157825,0.000000,49.722811,70.318674,49.722811,70.318674,25.000000,0.002600000,19.284392,113.079071,132.363463
1498.000000,16850.805545,16850.805545,0.000000,44.247066,62.574801,44.247066,62.574801,25.000000,0.002600000,15.270862,100.626191,115.897053
1499.000000,14392.614031,14392.614031,0.000000,37.792314,53.446404,37.792314,53.446404,25.000000,0.002600000,11.140420,85.946866,97.087286
1500.000000,11632.601588,11632.601588,0.000000,30.545038,43.197206,30.545038,43.197206,25.000000,0.002600000,7.277395,69.465189,76.742583
1501.000000,10245.311819,10245.311819,0.000000,26.902274,38.045561,26.902274,38.045561,25.000000,0.002600000,5.645112,61.180856,66.825968
1502.000000,9623.342138,9623.342138,0.000000,25.269098,35.735901,25.269098,35.735901,25.000000,0.002600000,4.980513,57.466704,62.447217
1503.000000,9347.242622,9347.242622,0.000000,24.544112,34.710616,24.544112,34.710616,25.000000,0.002600000,4.698825,55.817950,60.516775
1504.000000,9500.938258,9500.938258,0.000000,24.947688,35.281359,24.947688,35.281359,25.000000,0.002600000,4.854620,56.735758,61.590378
1505.000000,8790.088950,8790.088950,0.000000,23.081131,32.641648,23.081131,32.641648,25.000000,0.002600000,4.155361,52.490854,56.646215
1506.000000,8467.835024,8467.835024,0.000000,22.234952,31.444971,22.234952,31.444971,25.000000,0.002600000,3.856266,50.566484,54.422750
1507.000000,8997.518835,8997.518835,0.000000,23.625803,33.411931,23.625803,33.411931,25.000000,0.002600000,4.353793,53.729541,58.083334
1508.000000,9991.665336,9991.665336,0.000000,26.236246,37.103654,26.236246,37.103654,25.000000,0.002600000,5.369057,59.666182,65.035238
1509.000000,11469.474247,11469.474247,0.000000,30.116696,42.591439,30.116696,42.591439,25.000000,0.002600000,7.074720,68.491058,75.565778
1510.000000,14376.855488,14376.855488,0.000000,37.750935,53.387885,37.750935,53.387885,25.000000,0.002600000,11.116038,85.852762,96.968801
1511.000000,18424.383535,18424.383535,0.000000,48.378987,68.418220,48.378987,68.418220,25.000000,0.002600000,18.256106,110.022962,128.279068
1512.000000,22811.736671,22811.736671,0.000000,59.899357,84.710483,59.899357,84.710483,25.000000,0.002600000,27.985877,136.222459,164.208336
1513.000000,27132.957369,27132.957369,0.000000,71.246075,100.757165,71.246075,100.757165,25.000000,0.002600000,39.592825,162.027040,201.619865
1514.000000,29841.075744,29841.075744,0.000000,78.357087,110.813656,78.357087,110.813656,25.000000,0.002600000,47.890698,178.198827,226.089526
1515.000000,29533.867540,29533.867540,0.000000,77.550416,109.672850,77.550416,109.672850,25.000000,0.002600000,46.909723,176.364304,223.274027
1516.000000,25741.408693,25741.408693,0.000000,67.592128,95.589704,67.592128,95.589704,25.000000,0.002600000,35.635827,153.717275,189.353102
1517.000000,21440.158031,21440.158031,0.000000,56.297848,79.617180,56.297848,79.617180,25.000000,0.002600000,24.721692,128.031946,152.753638
1518.000000,17964.748108,17964.748108,0.000000,47.172071,66.711382,47.172071,66.711382,25.000000,0.002600000,17.356593,107.278205,124.634798
1519.000000,15388.206218,15388.206218,0.000000,40.406553,57.143496,40.406553,57.143496,25.000000,0.002600000,12.734979,91.892140,104.627118
1520.000000,13299.161488,13299.161488,0.000000,34.921112,49.385911,34.921112,49.385911,25.000000,0.002600000,9.511976,79.417210,88.929186
1521.000000,11098.383095,11098.383095,0.000000,29.142280,41.213407,29.142280,41.213407,25.000000,0.002600000,6.624325,66.275052,72.899377
1522.000000,8274.248857,8274.248857,0.000000,21.726631,30.726096,21.726631,30.726096,25.000000,0.002600000,3.681963,49.410465,53.092428
1523.000000,4209.155263,4209.155263,0.000000,11.052455,15.630532,11.052455,15.630532,25.000000,0.002600000,0.952823,25.135372,26.088194
1524.000000,-982.506849,-982.506849,0.000000,2.579879,3.648500,2.579879,3.648500,25.000000,0.002600000,0.051915,5.867133,5.919048
1525.000000,-5557.528797,-5557.528797,0.000000,14.593032,20.637664,14.593032,20.637664,25.000000,0.002600000,1.661061,33.187313,34.848374
1526.000000,-9254.720527,-9254.720527,0.000000,24.301166,34.367039,24.301166,34.367039,25.000000,0.002600000,4.606264,55.265445,59.871710
1527.000000,-11374.893816,-11374.893816,0.000000,29.868345,42.240219,29.868345,42.240219,25.000000,0.002600000,6.958521,67.926262,74.884783
1528.000000,-11075.235028,-11075.235028,0.000000,29.081497,41.127448,29.081497,41.127448,25.000000,0.002600000,6.596721,66.136821,72.733542
1529.000000,-8943.131269,-8943.131269,0.000000,23.482991,33.209965,23.482991,33.209965,25.000000,0.002600000,4.301317,53.404760,57.706077
1530.000000,-6062.150496,-6062.150496,0.000000,15.918074,22.511556,15.918074,22.511556,25.000000,0.002600000,1.976404,36.200709,38.177113
1531.000000,-2755.966883,-2755.966883,0.000000,7.236654,10.234174,7.236654,10.234174,25.000000,0.002600000,0.408479,16.457519,16.865998
1532.000000,713.113550,713.113550,0.000000,1.872503,2.648119,1.872503,2.648119,25.000000,0.002600000,0.027349,4.258426,4.285774
1533.000000,5854.836874,5854.836874,0.000000,15.373707,21.741705,15.373707,21.741705,25.000000,0.002600000,1.843537,34.962716,36.806253
1534.000000,11576.480697,11576.480697,0.000000,30.397675,42.988804,30.397675,42.988804,25.000000,0.002600000,7.207345,69.130057,76.337403
1535.000000,18537.626527,18537.626527,0.000000,48.676342,68.838744,48.676342,68.838744,25.000000,0.002600000,18.481213,110.699203,129.180416
1536.000000,26097.249383,26097.249383,0.000000,68.526499,96.911104,68.526499,96.911104,25.000000,0.002600000,36.627872,155.842211,192.470084
1537.000000,32362.909742,32362.909742,0.000000,84.978952,120.178387,84.978952,120.178387,25.000000,0.002600000,56.327094,193.258199,249.585293
1538.000000,38209.222493,38209.222493,0.000000,100.330277,141.888438,100.330277,141.888438,25.000000,0.002600000,78.516082,228.170013,306.686095
1539.000000,43031.802621,43031.802621,0.000000,112.993471,159.796899,112.993471,159.796899,25.000000,0.002600000,99.586690,256.968509,356.555200
1540.000000,47039.792466,47039.792466,0.000000,123.517703,174.680411,123.517703,174.680411,25.000000,0.002600000,119.001659,280.902603,399.904261
1541.000000,50163.547543,50163.547543,0.000000,131.720100,186.280352,131.720100,186.280352,25.000000,0.002600000,135.331441,299.556404,434.887844
1542.000000,50115.301025,50115.301025,0.000000,131.593414,186.101190,131.593414,186.101190,25.000000,0.002600000,135.071247,299.268295,434.339542
1543.000000,46373.412427,46373.412427,0.000000,121.767913,172.205835,121.767913,172.205835,25.000000,0.002600000,115.653913,276.923251,392.577164
1544.000000,37779.962410,37779.962410,0.000000,99.203120,140.294398,99.203120,140.294398,25.000000,0.002600000,76.761820,225.606645,302.368465
1545.000000,28231.848092,28231.848092,-0.000000,74.131556,104.837852,74.131556,104.837852,25.000000,0.002600000,42.864804,168.589171,211.453974
1546.000000,21639.725414,21639.725414,0.000000,56.821874,80.358265,56.821874,80.358265,25.000000,0.002600000,25.184058,129.223682,154.407740
1547.000000,17611.400012,17611.400012,0.000000,46.244245,65.399238,46.244245,65.399238,25.000000,0.002600000,16.680535,105.168153,121.848688
1548.000000,17027.644829,17027.644829,0.000000,44.711413,63.231486,44.711413,63.231486,25.000000,0.002600000,15.593061,101.682203,117.275265
1549.000000,17898.036704,17898.036704,0.000000,46.996899,66.463652,46.996899,66.463652,25.000000,0.002600000,17.227926,106.879831,124.107758
1550.000000,19495.813960,19495.813960,0.000000,51.192364,72.396935,51.192364,72.396935,25.000000,0.002600000,20.441133,116.421111,136.862244
1551.000000,21181.456855,21181.456855,0.000000,55.618547,78.656503,55.618547,78.656503,25.000000,0.002600000,24.128697,126.487088,150.615785
1552.000000,22161.511335,22161.511335,0.000000,58.191987,82.295897,58.191987,82.295897,25.000000,0.002600000,26.413197,132.339576,158.752773
1553.000000,22456.627256,22456.627256,0.000000,58.966906,83.391798,58.966906,83.391798,25.000000,0.002600000,27.121349,134.101889,161.223238
1554.000000,22717.062908,22717.062908,0.000000,59.650761,84.358915,59.650761,84.358915,25.000000,0.002600000,27.754064,135.657106,163.411169
1555.000000,24512.151372,24512.151372,0.000000,64.364328,91.024906,64.364328,91.024906,25.000000,0.002600000,32.313580,146.376647,178.690228
1556.000000,27130.633602,27130.633602,-0.000000,71.239973,100.748536,71.239973,100.748536,25.000000,0.002600000,39.586043,162.013164,201.599207
1557.000000,29884.313920,29884.313920,0.000000,78.470623,110.974219,78.470623,110.974219,25.000000,0.002600000,48.029581,178.457028,226.486609
1558.000000,33514.924277,33514.924277,0.000000,88.003927,124.456347,88.003927,124.456347,25.000000,0.002600000,60.408591,200.137564,260.546155
1559.000000,37383.426002,37383.426002,0.000000,98.161889,138.821875,98.161889,138.821875,25.000000,0.002600000,75.158901,223.238690,298.397591
1560.000000,39021.852575,39021.852575,0.000000,102.464091,144.906108,102.464091,144.906108,25.000000,0.002600000,81.891342,233.022711,314.914053
1561.000000,39887.788191,39887.788191,0.000000,104.737876,148.121725,104.737876,148.121725,25.000000,0.002600000,85.566178,238.193728,323.759905
1562.000000,40765.575703,40765.575703,0.000000,107.042782,151.381355,107.042782,151.381355,25.000000,0.002600000,89.373627,243.435519,332.809146
1563.000000,42489.544251,42489.544251,0.000000,111.569602,157.783244,111.569602,157.783244,25.000000,0.002600000,97.092653,253.730362,350.823015
1564.000000,44309.073339,44309.073339,0.000000,116.347345,164.539993,116.347345,164.539993,25.000000,0.002600000,105.586296,264.595853,370.182149
1565.000000,45308.468863,45308.468863,0.000000,118.971571,168.251209,118.971571,168.251209,25.000000,0.002600000,110.403030,270.563839,380.966869
1566.000000,47196.075357,47196.075357,0.000000,123.928073,175.260761,123.928073,175.260761,25.000000,0.002600000,119.793704,281.835861,401.629565
1567.000000,47411.105644,47411.105644,0.000000,124.492702,176.059267,124.492702,176.059267,25.000000,0.002600000,120.887776,283.119935,404.007711
1568.000000,45691.323607,45691.323607,0.000000,119.976876,169.672925,119.976876,169.672925,25.000000,0.002600000,112.276716,272.850092,385.126808
1569.000000,44764.110335,44764.110335,0.000000,117.542187,166.229755,117.542187,166.229755,25.000000,0.002600000,107.766093,267.313150,375.079243
1570.000000,43743.932641,43743.932641,0.000000,114.863391,162.441365,114.863391,162.441365,25.000000,0.002600000,102.910069,261.221062,364.131131
1571.000000,42633.394927,42633.394927,0.000000,111.947327,158.317427,111.947327,158.317427,25.000000,0.002600000,97.751191,254.589380,352.340570
1572.000000,41435.211085,41435.211085,0.000000,108.801120,153.868019,108.801120,153.868019,25.000000,0.002600000,92.333933,247.434311,339.768243
1573.000000,38249.610402,38249.610402,0.000000,100.436328,142.038417,100.436328,142.038417,25.000000,0.002600000,78.682156,228.411193,307.093349
1574.000000,33891.623759,33891.623759,0.000000,88.993069,125.855206,88.993069,125.855206,25.000000,0.002600000,61.774178,202.387060,264.161238
1575.000000,30343.870198,30343.870198,0.000000,79.677332,112.680763,79.677332,112.680763,25.000000,0.002600000,49.518122,181.201312,230.719434
1576.000000,25706.467242,25706.467242,0.000000,67.500378,95.459950,67.500378,95.459950,25.000000,0.002600000,35.539148,153.508618,189.047767
1577.000000,20919.343800,20919.343800,0.000000,54.930287,77.683157,54.930287,77.683157,25.000000,0.002600000,23.535224,124.921855,148.457079
1578.000000,17018.226501,17018.226501,0.000000,44.686682,63.196512,44.686682,63.196512,25.000000,0.002600000,15.575816,101.625961,117.201777
1579.000000,14982.865305,14982.865305,0.000000,39.342204,55.638278,39.342204,55.638278,25.000000,0.002600000,12.072910,89.471608,101.544518
1580.000000,12957.372401,12957.372401,-0.000000,34.023638,48.116690,34.023638,48.116690,25.000000,0.002600000,9.029342,77.376184,86.405526
1581.000000,11835.937529,11835.937529,0.000000,31.078960,43.952286,31.078960,43.952286,25.000000,0.002600000,7.534034,70.679429,78.213462
1582.000000,10754.669809,10754.669809,0.000000,28.239753,39.937041,28.239753,39.937041,25.000000,0.002600000,6.220372,64.222535,70.442908
1583.000000,7722.682304,7722.682304,0.000000,20.278320,28.677876,20.278320,28.677876,25.000000,0.002600000,3.207440,46.116733,49.324173
1584.000000,5638.607040,5638.607040,0.000000,14.805928,20.938744,14.805928,20.938744,25.000000,0.002600000,1.709881,33.671479,35.381360
1585.000000,3554.606834,3554.606834,0.000000,9.333733,13.199892,9.333733,13.199892,25.000000,0.002600000,0.679525,21.226673,21.906198
1586.000000,1476.635847,1476.635847,0.000000,3.877370,5.483429,3.877370,5.483429,25.000000,0.002600000,0.117265,8.817872,8.935137
1587.000000,333.192560,333.192560,0.000000,0.874901,1.237297,0.874901,1.237297,25.000000,0.002600000,0.005971,1.989691,1.995662
1588.000000,1039.833115,1039.833115,0.000000,2.730407,3.861379,2.730407,3.861379,25.000000,0.002600000,0.058150,6.209463,6.267612
1589.000000,3572.812577,3572.812577,0.000000,9.381538,13.267498,9.381538,13.267498,25.000000,0.002600000,0.686503,21.335391,22.021894
1590.000000,6118.056128,6118.056128,0.000000,16.064872,22.719160,16.064872,22.719160,25.000000,0.002600000,2.013025,36.534555,38.547580
1591.000000,8660.202372,8660.202372,0.000000,22.740073,32.159319,22.740073,32.159319,25.000000,0.002600000,4.033465,51.715224,55.748689
1592.000000,10340.373275,10340.373275,0.000000,27.151888,38.398568,27.151888,38.398568,25.000000,0.002600000,5.750355,61.748524,67.498879
1593.000000,12008.866351,12008.866351,0.000000,31.533038,44.594451,31.533038,44.594451,25.000000,0.002600000,7.755794,71.712090,79.467883
1594.000000,13728.332416,13728.332416,0.000000,36.048035,50.979620,36.048035,50.979620,25.000000,0.002600000,10.135794,81.980045,92.115839
1595.000000,11889.603558,11889.603558,0.000000,31.219877,44.151573,31.219877,44.151573,25.000000,0.002600000,7.602509,70.999900,78.602410
1596.000000,10001.326925,10001.326925,0.000000,26.261615,37.139532,26.261615,37.139532,25.000000,0.002600000,5.379445,59.723877,65.103322
1597.000000,7244.567687,7244.567687,0.000000,19.022881,26.902416,19.022881,26.902416,25.000000,0.002600000,2.822586,43.261626,46.084212
