time_s,dc_power_requested_w,dc_power_served_w,unserved_power_w,phase_current_rms_a,phase_current_peak_a,device_current_rms_a,device_current_peak_a,rds_on_device_ohm,aggregate_conduction_loss_w,aggregate_switching_loss_w,aggregate_total_loss_w,device_loss_w,fluid_temperature_c,junction_temperature_c,thermal_iterations,converged
1314.000000,4377.689635,4377.689635,0.000000,11.494995,16.256377,11.494995,16.256377,0.003063790,1.214501,25.915092,27.129593,4.521599,60.000000,60.656842,2,True
1315.000000,4349.266607,4349.266607,0.000000,11.420361,16.150830,11.420361,16.150830,0.003063706,1.198748,25.746873,26.945621,4.490937,60.000000,60.651505,1,True
1316.000000,1973.148755,1973.148755,0.000000,5.181120,7.327210,5.181120,7.327210,0.003059033,0.246350,11.681689,11.928039,1.988006,60.000000,60.300819,7,True
1317.000000,1329.279707,1329.279707,0.000000,3.490440,4.936228,3.490440,4.936228,0.003057674,0.111757,7.869969,7.981726,1.330288,60.000000,60.197901,5,True
1318.000000,2440.898887,2440.898887,0.000000,6.409344,9.064182,6.409344,9.064182,0.003059530,0.377054,14.450791,14.827845,2.471307,60.000000,60.353321,5,True
1319.000000,5830.545022,5830.545022,0.000000,15.309921,21.651499,15.309921,21.651499,0.003066406,2.156238,34.514060,36.670298,6.111716,60.000000,60.867309,7,True
1320.000000,11029.077049,11029.077049,0.000000,28.960295,40.956042,28.960295,40.956042,0.003077958,7.744438,65.273039,73.017477,12.169580,60.000000,61.731712,8,True
1321.000000,15190.516721,15190.516721,0.000000,39.887458,56.409384,39.887458,56.409384,0.003088200,14.740065,89.884646,104.624712,17.437452,60.000000,62.497587,8,True
1322.000000,19544.993930,19544.993930,0.000000,51.321501,72.579563,51.321501,72.579563,0.003099623,24.492259,115.626525,140.118784,23.353131,60.000000,63.352400,8,True
1323.000000,24121.410528,24121.410528,0.000000,63.338316,89.573905,63.338316,89.573905,0.003112502,37.459668,142.666530,180.126198,30.021033,60.000000,64.315079,8,True
1324.000000,26591.564490,26591.564490,0.000000,69.824478,98.746724,69.824478,98.746724,0.003120043,45.634919,157.254578,202.889498,33.814916,60.000000,64.878991,7,True
1325.000000,24150.841688,24150.841688,0.000000,63.415596,89.683196,63.415596,89.683196,0.003113516,37.563372,142.837947,180.401319,30.066886,60.000000,64.375127,7,True
1326.000000,18319.485108,18319.485108,0.000000,48.103544,68.028684,48.103544,68.028684,0.003097573,21.502898,108.380594,129.883492,21.647249,60.000000,63.183063,8,True
1327.000000,12802.337324,12802.337324,0.000000,33.616545,47.540974,33.616545,47.540974,0.003083425,10.453477,75.760061,86.213538,14.368923,60.000000,62.125943,8,True
1328.000000,9690.354129,9690.354129,0.000000,25.445059,35.984747,25.445059,35.984747,0.003075812,5.974313,57.352379,63.326692,10.554449,60.000000,61.555283,7,True
1329.000000,8425.076341,8425.076341,0.000000,22.122676,31.286188,22.122676,31.286188,0.003072715,4.511478,49.866668,54.378147,9.063024,60.000000,61.325005,6,True
1330.000000,8425.076341,8425.076341,0.000000,22.122676,31.286188,22.122676,31.286188,0.003072619,4.511337,49.866756,54.378094,9.063016,60.000000,61.315626,1,True
1331.000000,8425.076341,8425.076341,0.000000,22.122676,31.286188,22.122676,31.286188,0.003072494,4.511154,49.866871,54.378025,9.063004,60.000000,61.314340,1,True
1332.000000,7792.437447,7792.437447,0.000000,20.461484,28.936909,20.461484,28.936909,0.003071191,3.857468,46.123473,49.980941,8.330157,60.000000,61.211565,5,True
1333.000000,5877.488489,5877.488489,0.000000,15.433186,21.825821,15.433186,21.825821,0.003067145,2.191627,34.791470,36.983097,6.163850,60.000000,60.905096,6,True
1334.000000,4567.578850,4567.578850,0.000000,11.993608,16.961524,11.993608,16.961524,0.003064291,1.322364,27.038951,28.361315,4.726886,60.000000,60.694137,6,True
1335.000000,4521.709047,4521.709047,0.000000,11.873163,16.791188,11.873163,16.791188,0.003064107,1.295860,26.767504,28.063363,4.677227,60.000000,60.679643,2,True
1336.000000,5725.819277,5725.819277,0.000000,15.034931,21.262604,15.034931,21.262604,0.003066378,2.079457,33.894150,35.973607,5.995601,60.000000,60.862968,6,True
1337.000000,6957.241517,6957.241517,0.000000,18.268416,25.835441,18.268416,25.835441,0.003069023,3.072721,41.181586,44.254307,7.375718,60.000000,61.061703,6,True
1338.000000,7562.308832,7562.308832,0.000000,19.857210,28.082335,19.857210,28.082335,0.003070398,3.632055,44.761993,48.394048,8.065675,60.000000,61.165008,5,True
1339.000000,8185.575275,8185.575275,0.000000,21.493791,30.396810,21.493791,30.396810,0.003071792,4.257347,48.449923,52.707270,8.784545,60.000000,61.269546,5,True
1340.000000,8808.841718,8808.841718,0.000000,23.130372,32.711286,23.130372,32.711286,0.003073198,4.932613,52.137651,57.070264,9.511711,60.000000,61.374985,5,True
1341.000000,9453.431478,9453.431478,0.000000,24.822944,35.104944,24.822944,35.104944,0.003074664,5.683627,55.951332,61.634959,10.272493,60.000000,61.485130,5,True
1342.000000,11349.276089,11349.276089,0.000000,29.801078,42.145088,29.801078,42.145088,0.003079018,8.203467,67.166755,75.370222,12.561704,60.000000,61.809401,7,True
1343.000000,13328.300481,13328.300481,0.000000,34.997626,49.494117,34.997626,49.494117,0.003083773,11.331330,78.872035,90.203364,15.033894,60.000000,62.165903,7,True
1344.000000,13433.414169,13433.414169,0.000000,35.273635,49.884453,35.273635,49.884453,0.003084157,11.512194,79.493499,91.005694,15.167616,60.000000,62.196716,3,True
1345.000000,12904.904593,12904.904593,0.000000,33.885867,47.921853,33.885867,47.921853,0.003083114,10.620574,76.367457,86.988031,14.498005,60.000000,62.105204,5,True
1346.000000,11072.578661,11072.578661,0.000000,29.074522,41.117583,29.074522,41.117583,0.003078815,7.807825,65.529461,73.337286,12.222881,60.000000,61.784103,7,True
1347.000000,9184.101796,9184.101796,0.000000,24.115735,34.104799,24.115735,34.104799,0.003074439,5.363992,54.357495,59.721488,9.953581,60.000000,61.456230,7,True
1348.000000,7272.126472,7272.126472,-0.000000,19.095245,27.004754,19.095245,27.004754,0.003070141,3.358382,43.044581,46.402963,7.733827,60.000000,61.134279,7,True
1349.000000,2784.197237,2784.197237,0.000000,7.310782,10.339006,7.310782,10.339006,0.003060841,0.490783,16.482814,16.973597,2.828933,60.000000,60.436484,8,True
1350.000000,-1836.740464,-1836.740464,0.000000,4.822937,6.820663,4.822937,6.820663,0.003058702,0.213443,10.874173,11.087616,1.847936,60.000000,60.276457,6,True
1351.000000,-4557.914374,-4557.914374,0.000000,11.968231,16.925635,11.968231,16.925635,0.003063809,1.316567,26.981979,28.298546,4.716424,60.000000,60.670705,7,True
1352.000000,-5686.164801,-5686.164801,0.000000,14.930806,21.115348,14.930806,21.115348,0.003066272,2.050683,33.659480,35.710163,5.951694,60.000000,60.855014,6,True
1353.000000,-6030.492306,-6030.492306,0.000000,15.834946,22.393995,15.834946,22.393995,0.003067054,2.307150,35.697227,38.004377,6.334063,60.000000,60.915434,4,True
1354.000000,-6353.975171,-6353.975171,0.000000,16.684351,23.595236,16.684351,23.595236,0.003067776,2.561908,37.611570,40.173478,6.695580,60.000000,60.968640,4,True
1355.000000,-7013.551135,-7013.551135,0.000000,18.416274,26.044545,18.416274,26.044545,0.003069191,3.122833,41.514768,44.637601,7.439600,60.000000,61.074718,5,True
1356.000000,-8322.131241,-8322.131241,0.000000,21.852361,30.903906,21.852361,30.903906,0.003072045,4.400942,49.257960,53.658901,8.943150,60.000000,61.288688,6,True
1357.000000,-9203.548278,-9203.548278,0.000000,24.166798,34.177013,24.166798,34.177013,0.003074032,5.386018,54.473000,59.859018,9.976503,60.000000,61.440321,5,True
1358.000000,-9684.471199,-9684.471199,0.000000,25.429611,35.962901,25.429611,35.962901,0.003075226,5.965924,57.318178,63.284103,10.547350,60.000000,61.525652,5,True
1359.000000,-10426.243287,-10426.243287,0.000000,27.377366,38.717442,27.377366,38.717442,0.003076897,6.918589,61.706510,68.625099,11.437517,60.000000,61.653480,5,True
1360.000000,-10458.007828,-10458.007828,0.000000,27.460774,38.835399,27.460774,38.835399,0.003077004,6.961052,61.894383,68.855435,11.475906,60.000000,61.663135,1,True
1361.000000,-7507.070425,-7507.070425,0.000000,19.712164,27.877209,19.712164,27.877209,0.003070753,3.579602,44.434742,48.014344,8.002391,60.000000,61.177595,7,True
1362.000000,-2168.228477,-2168.228477,0.000000,5.693363,8.051631,5.693363,8.051631,0.003059686,0.297534,12.836470,13.134004,2.189001,60.000000,60.348835,8,True
1363.000000,5824.649265,5824.649265,0.000000,15.294440,21.629605,15.294440,21.629605,0.003066440,2.151904,34.479138,36.631042,6.105174,60.000000,60.869975,7,True
1364.000000,14406.953953,14406.953953,0.000000,37.829968,53.499654,37.829968,53.499654,0.003085921,13.248846,85.251751,98.500597,16.416766,60.000000,62.326780,9,True
1365.000000,15784.995339,15784.995339,0.000000,41.448447,58.616956,41.448447,58.616956,0.003089867,15.924931,93.399411,109.324342,18.220724,60.000000,62.625635,6,True
1366.000000,9679.663992,9679.663992,0.000000,25.416988,35.945050,25.416988,35.945050,0.003075930,5.961366,57.288986,63.250352,10.541725,60.000000,61.564702,8,True
1367.000000,1865.628252,1865.628252,-0.000000,4.898791,6.927937,4.898791,6.927937,0.003059352,0.220256,11.045067,11.265324,1.877554,60.000000,60.320519,8,True
1368.000000,-4851.795974,-4851.795974,0.000000,12.739909,18.016953,12.739909,18.016953,0.003064478,1.492143,28.721348,30.213491,5.035582,60.000000,60.720983,7,True
1369.000000,-7076.880774,-7076.880774,-0.000000,18.582566,26.279717,18.582566,26.279717,0.003069216,3.179510,41.889611,45.069120,7.511520,60.000000,61.075534,7,True
1370.000000,-3284.929189,-3284.929189,-0.000000,8.625610,12.198455,8.625610,12.198455,0.003061806,0.683406,19.446868,20.130273,3.355046,60.000000,60.505396,7,True
1371.000000,1917.084394,1917.084394,0.000000,5.033905,7.119017,5.033905,7.119017,0.003058901,0.232539,11.349797,11.582336,1.930389,60.000000,60.289621,6,True
1372.000000,4625.716070,4625.716070,0.000000,12.146266,17.177414,12.146266,17.177414,0.003063954,1.356092,27.383279,28.739371,4.789895,60.000000,60.681568,7,True
1373.000000,2368.522996,2368.522996,0.000000,6.219299,8.795417,6.219299,8.795417,0.003059785,0.355054,14.022240,14.377295,2.396216,60.000000,60.357643,7,True
1374.000000,-1601.824714,-1601.824714,0.000000,4.206092,5.948313,4.206092,5.948313,0.003058228,0.162311,9.483469,9.645780,1.607630,60.000000,60.238446,5,True
1375.000000,-5390.127346,-5390.127346,0.000000,14.153467,20.016025,14.153467,20.016025,0.003065449,1.842218,31.907558,33.749776,5.624963,60.000000,60.796264,7,True
1376.000000,-11532.492600,-11532.492600,0.000000,30.282170,42.825456,30.282170,42.825456,0.003079063,8.470592,68.251002,76.721594,12.786932,60.000000,61.815644,8,True
1377.000000,-19187.884025,-19187.884025,0.000000,50.383797,71.253449,50.383797,71.253449,0.003098373,23.595913,113.516495,137.112408,22.852068,60.000000,63.257955,9,True
1378.000000,-21234.410208,-21234.410208,0.000000,55.757592,78.853143,55.757592,78.853143,0.003104446,28.954320,125.609859,154.564179,25.760696,60.000000,63.713141,7,True
1379.000000,-18844.755005,-18844.755005,0.000000,49.482804,69.979253,49.482804,69.979253,0.003098549,22.760836,111.486168,134.247003,22.374501,60.000000,63.258198,7,True
1380.000000,-16424.003489,-16424.003489,0.000000,43.126363,60.989888,43.126363,60.989888,0.003092207,17.253431,97.176232,114.429663,19.071610,60.000000,62.783802,7,True
1381.000000,-9702.332669,-9702.332669,0.000000,25.476512,36.029229,25.476512,36.029229,0.003076116,5.989683,57.422954,63.412637,10.568773,60.000000,61.577510,8,True
1382.000000,1017.391478,1017.391478,-0.000000,2.671480,3.778043,2.671480,3.778043,0.003057703,0.065467,6.023439,6.088906,1.014818,60.000000,60.201089,9,True
1383.000000,14618.392270,14618.392270,0.000000,38.385166,54.284822,38.385166,54.284822,0.003086184,13.641745,86.502499,100.144244,16.690707,60.000000,62.349163,9,True
1384.000000,18268.102686,18268.102686,0.000000,47.968623,67.837877,47.968623,67.837877,0.003096181,21.372835,108.079368,129.452203,21.575367,60.000000,63.094279,8,True
1385.000000,12865.130212,12865.130212,0.000000,33.781427,47.774153,33.781427,47.774153,0.003083415,10.556240,76.131662,86.687902,14.447984,60.000000,62.125916,8,True
1386.000000,8124.865393,8124.865393,0.000000,21.334378,30.171367,21.334378,30.171367,0.003072325,4.195158,48.090113,52.285272,8.714212,60.000000,61.296471,8,True
1387.000000,10398.525126,10398.525126,0.000000,27.304583,38.614512,27.304583,38.614512,0.003076813,6.881664,61.542558,68.424223,11.404037,60.000000,61.644645,7,True
1388.000000,17707.016094,17707.016094,0.000000,46.495315,65.754305,46.495315,65.754305,0.003094508,20.069255,104.763034,124.832289,20.805382,60.000000,62.968549,9,True
1389.000000,26483.257013,26483.257013,0.000000,69.540083,98.344528,69.540083,98.344528,0.003119108,45.250369,156.616762,201.867131,33.644522,60.000000,64.807652,9,True
1390.000000,31278.181738,31278.181738,0.000000,82.130659,116.150292,82.130659,116.150292,0.003134457,63.429930,184.921050,248.350980,41.391830,60.000000,65.953378,8,True
1391.000000,28411.637755,28411.637755,0.000000,74.603650,105.505494,74.603650,105.505494,0.003126457,52.202813,167.998223,220.201035,36.700173,60.000000,65.338347,7,True
1392.000000,20915.959412,20915.959412,0.000000,54.921400,77.670589,54.921400,77.670589,0.003104831,28.095862,123.725225,151.821087,25.303514,60.000000,63.728298,9,True
1393.000000,13093.086158,13093.086158,0.000000,34.379997,48.620658,34.379997,48.620658,0.003084353,10.936969,77.479297,88.416266,14.736044,60.000000,62.197686,9,True
1394.000000,6832.723092,6832.723092,0.000000,17.941454,25.373047,17.941454,25.373047,0.003069664,2.964335,40.444055,43.408390,7.234732,60.000000,61.094894,8,True
1395.000000,3402.414438,3402.414438,0.000000,8.934104,12.634732,8.934104,12.634732,0.003062127,0.733241,20.142264,20.875505,3.479251,60.000000,60.529552,7,True
1396.000000,817.730169,817.730169,0.000000,2.147207,3.036609,2.147207,3.036609,0.003056830,0.042281,4.841427,4.883708,0.813951,60.000000,60.134783,7,True
1397.000000,-1340.500557,-1340.500557,0.000000,3.519904,4.977896,3.519904,4.977896,0.003057440,0.113643,7.936436,8.050079,1.341680,60.000000,60.194201,4,True
1398.000000,-2622.031272,-2622.031272,0.000000,6.884964,9.736810,6.884964,9.736810,0.003059925,0.435146,15.523031,15.958178,2.659696,60.000000,60.379019,6,True
1399.000000,-3849.293978,-3849.293978,0.000000,10.107527,14.294201,10.107527,14.294201,0.003062417,0.938589,22.787666,23.726254,3.954376,60.000000,60.566002,6,True
1400.000000,-4999.436997,-4999.436997,0.000000,13.127587,18.565212,13.127587,18.565212,0.003064824,1.584516,29.595156,31.179672,5.196612,60.000000,60.746286,6,True
1401.000000,-5586.599403,-5586.599403,0.000000,14.669366,20.745616,14.669366,20.745616,0.003066106,1.979389,33.070200,35.049588,5.841598,60.000000,60.842817,5,True
1402.000000,-6797.672748,-6797.672748,0.000000,17.849418,25.242889,17.849418,25.242889,0.003068682,2.933062,40.237313,43.170375,7.195062,60.000000,61.035939,6,True
1403.000000,-10222.721950,-10222.721950,0.000000,26.842957,37.961674,26.842957,37.961674,0.003076196,6.649608,60.502772,67.152379,11.192063,60.000000,61.601858,7,True
1404.000000,-15747.159016,-15747.159016,0.000000,41.349096,58.476453,41.349096,58.476453,0.003089504,15.846819,93.176154,109.022974,18.170496,60.000000,62.596954,8,True
1405.000000,-17157.828648,-17157.828648,0.000000,45.053251,63.714919,45.053251,63.714919,0.003093455,18.837242,101.515745,120.352987,20.058831,60.000000,62.893914,6,True
1406.000000,-12164.995965,-12164.995965,0.000000,31.943006,45.174232,31.943006,45.174232,0.003081701,9.433293,71.990761,81.424055,13.570676,60.000000,61.998186,8,True
1407.000000,-4677.602590,-4677.602590,0.000000,12.282510,17.370092,12.282510,17.370092,0.003065085,1.387197,27.689860,29.077057,4.846176,60.000000,60.750488,8,True
1408.000000,998.141049,998.141049,0.000000,2.620932,3.706557,2.620932,3.706557,0.003057339,0.063005,5.909507,5.972512,0.995419,60.000000,60.170137,7,True
1409.000000,2936.396107,2936.396107,0.000000,7.710427,10.904191,7.710427,10.904191,0.003060533,0.545852,17.383949,17.929802,2.988300,60.000000,60.426874,6,True
1410.000000,1886.228939,1886.228939,0.000000,4.952885,7.004437,4.952885,7.004437,0.003058804,0.225107,11.167142,11.392249,1.898708,60.000000,60.279880,5,True
1411.000000,808.230697,808.230697,-0.000000,2.122263,3.001333,2.122263,3.001333,0.003056718,0.041302,4.785195,4.826497,0.804416,60.000000,60.122738,5,True
1412.000000,161.099386,161.099386,0.000000,0.423017,0.598236,0.423017,0.598236,0.003055393,0.001640,0.953825,0.955465,0.159244,60.000000,60.027152,5,True
1413.000000,988.588144,988.588144,0.000000,2.595848,3.671083,2.595848,3.671083,0.003056715,0.061792,5.853016,5.914809,0.985801,60.000000,60.139365,5,True
1414.000000,4761.074657,4761.074657,0.000000,12.501692,17.680063,12.501692,17.680063,0.003064107,1.436689,28.184494,29.621183,4.936864,60.000000,60.695600,7,True
1415.000000,11193.017619,11193.017619,0.000000,29.390772,41.564829,29.390772,41.564829,0.003078232,7.977091,66.242950,74.220041,12.370007,60.000000,61.753712,8,True
1416.000000,17970.654376,17970.654376,0.000000,47.187580,66.733315,47.187580,66.733315,0.003095128,20.675464,106.321633,126.997097,21.166183,60.000000,63.019644,8,True
1417.000000,22074.443064,22074.443064,0.000000,57.963362,81.972572,57.963362,81.972572,0.003106637,31.312586,130.573736,161.886323,26.981054,60.000000,63.876403,8,True
1418.000000,20834.360868,20834.360868,0.000000,54.707138,77.367576,54.707138,77.367576,0.003103870,27.868444,123.244712,151.113156,25.185526,60.000000,63.655967,6,True
1419.000000,13306.735291,13306.735291,0.000000,34.941000,49.414036,34.941000,49.414036,0.003084745,11.298251,78.743014,90.041265,15.006878,60.000000,62.227448,9,True
1420.000000,2839.705051,2839.705051,0.000000,7.456535,10.545132,7.456535,10.545132,0.003061523,0.510661,16.811216,17.321878,2.886980,60.000000,60.486260,9,True
1421.000000,-4988.988856,-4988.988856,0.000000,13.100152,18.526413,13.100152,18.526413,0.003064834,1.577905,29.533301,31.111206,5.185201,60.000000,60.749631,6,True
1422.000000,-8763.451436,-8763.451436,0.000000,23.011186,32.542731,23.011186,32.542731,0.003072825,4.881317,51.869351,56.750669,9.458445,60.000000,61.349804,7,True
1423.000000,-5394.423169,-5394.423169,0.000000,14.164747,20.031977,14.164747,20.031977,0.003066156,1.845581,31.932572,33.778153,5.629692,60.000000,60.832480,7,True
1424.000000,316.836554,316.836554,0.000000,0.831954,1.176560,0.831954,1.176560,0.003056020,0.006346,1.875880,1.882226,0.313704,60.000000,60.074283,8,True
1425.000000,7621.369546,7621.369546,0.000000,20.012292,28.301655,20.012292,28.301655,0.003070095,3.688644,45.111831,48.800474,8.133412,60.000000,61.144191,8,True
1426.000000,16250.378923,16250.378923,0.000000,42.670458,60.345140,42.670458,60.345140,0.003090549,16.881518,96.151869,113.033388,18.838898,60.000000,62.673297,9,True
1427.000000,19605.333470,19605.333470,0.000000,51.479941,72.803631,51.479941,72.803631,0.003099843,24.645463,115.983022,140.628484,23.438081,60.000000,63.367533,8,True
1428.000000,12643.301704,12643.301704,0.000000,33.198947,46.950401,33.198947,46.950401,0.003083055,10.194154,74.819448,85.013601,14.168934,60.000000,62.096595,8,True
1429.000000,3247.445963,3247.445963,0.000000,8.527186,12.059262,8.527186,12.059262,0.003062240,0.667993,19.224812,19.892805,3.315468,60.000000,60.540778,9,True
1430.000000,-3078.409082,-3078.409082,0.000000,8.083327,11.431550,8.083327,11.431550,0.003061264,0.600070,18.224445,18.824515,3.137419,60.000000,60.464041,4,True
1431.000000,-8570.337318,-8570.337318,0.000000,22.504104,31.825609,22.504104,31.825609,0.003072324,4.667794,50.726810,55.394604,9.232434,60.000000,61.309477,8,True
1432.000000,-14032.819820,-14032.819820,0.000000,36.847562,52.110322,36.847562,52.110322,0.003085177,12.566632,83.038983,95.605615,15.934269,60.000000,62.272956,8,True
1433.000000,-14764.073061,-14764.073061,0.000000,38.767696,54.825802,38.767696,54.825802,0.003087412,13.920534,87.362576,101.283110,16.880518,60.000000,62.437804,6,True
1434.000000,-12425.463238,-12425.463238,0.000000,32.626944,46.141467,32.626944,46.141467,0.003082097,9.842840,73.531635,83.374475,13.895746,60.000000,62.028455,7,True
1435.000000,-6100.984190,-6100.984190,0.000000,16.020044,22.655764,16.020044,22.655764,0.003067981,2.362117,36.113885,38.476002,6.412667,60.000000,60.969111,8,True
1436.000000,-146.287476,-146.287476,0.000000,0.384124,0.543233,0.384124,0.543233,0.003055815,0.001353,0.866121,0.867474,0.144579,60.000000,60.057685,8,True
1437.000000,4220.624161,4220.624161,0.000000,11.082570,15.673121,11.082570,15.673121,0.003063033,1.128636,24.985642,26.114278,4.352380,60.000000,60.615087,7,True
1438.000000,5023.939085,5023.939085,0.000000,13.191925,18.656199,13.191925,18.656199,0.003064846,1.600097,29.740188,31.340285,5.223381,60.000000,60.750842,5,True
1439.000000,3010.824258,3010.824258,0.000000,7.905862,11.180577,7.905862,11.180577,0.003061132,0.573987,17.824380,18.398367,3.066394,60.000000,60.454515,6,True
1440.000000,263.493592,263.493592,0.000000,0.691885,0.978473,0.691885,0.978473,0.003055744,0.004388,1.560063,1.564451,0.260742,60.000000,60.053191,7,True
1441.000000,-1802.717199,-1802.717199,0.000000,4.733598,6.694319,4.733598,6.694319,0.003058294,0.205581,10.672823,10.878404,1.813067,60.000000,60.257241,6,True
1442.000000,-2223.731605,-2223.731605,0.000000,5.839104,8.257739,5.839104,8.257739,0.003059144,0.312906,13.165195,13.478100,2.246350,60.000000,60.322780,4,True
1443.000000,-759.215485,-759.215485,0.000000,1.993558,2.819317,1.993558,2.819317,0.003056591,0.036443,4.495007,4.531450,0.755242,60.000000,60.116563,6,True
1444.000000,1036.087364,1036.087364,0.000000,2.720572,3.847469,2.720572,3.847469,0.003056834,0.067876,6.134226,6.202101,1.033684,60.000000,60.149458,3,True
1445.000000,1769.487401,1769.487401,0.000000,4.646343,6.570922,4.646343,6.570922,0.003058251,0.198069,10.476097,10.674167,1.779028,60.000000,60.254174,5,True
1446.000000,489.415792,489.415792,0.000000,1.285114,1.817426,1.285114,1.817426,0.003056043,0.015141,2.897662,2.912803,0.485467,60.000000,60.076342,6,True
1447.000000,-2380.703378,-2380.703378,0.000000,6.251282,8.840648,6.251282,8.840648,0.003059379,0.358668,14.094456,14.453124,2.408854,60.000000,60.340482,6,True
1448.000000,-5250.330165,-5250.330165,0.000000,13.786386,19.496894,13.786386,19.496894,0.003065215,1.747765,31.080144,32.827909,5.471318,60.000000,60.776823,7,True
1449.000000,-4614.551141,-4614.551141,0.000000,12.116949,17.135953,12.116949,17.135953,0.003064270,1.349693,27.317026,28.666719,4.777786,60.000000,60.693984,5,True
1450.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003055342,0.000000,0.000000,0.000000,0.000000,60.000000,60.024054,8,True
1451.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003055065,0.000000,0.000000,0.000000,0.000000,60.000000,60.003295,3,True
1452.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054996,0.000000,0.000000,0.000000,0.000000,60.000000,60.000451,1,True
1453.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054958,0.000000,0.000000,0.000000,0.000000,60.000000,60.000062,1,True
1454.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054953,0.000000,0.000000,0.000000,0.000000,60.000000,60.000008,1,True
1455.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000001,1,True
1456.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1457.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1458.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1459.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1460.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1461.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1462.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1463.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1464.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1465.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1467.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1468.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1469.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1470.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1471.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1472.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1473.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1474.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1475.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1476.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1477.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1478.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003054952,0.000000,0.000000,0.000000,0.000000,60.000000,60.000000,1,True
1479.000000,877.445829,877.445829,0.000000,2.304009,3.258360,2.304009,3.258360,0.003056480,0.048676,5.195012,5.243687,0.873948,60.000000,60.122353,5,True
